2023-08-01-15:39:40,272,-0.53,0.50,10.34,-0.06,0.07,-0.03,23.79,1463.79,0.01,84936,-1.1059820000000000,36.9758876670000021,20230601,0
2023-08-01-15:39:41,273,-1.51,0.73,10.54,-0.10,-0.10,-0.03,23.31,1463.31,0.01,84945,-1.1059820000000000,36.9758876670000021,20230601,0
2023-08-01-15:39:41,274,-1.05,0.66,10.72,-0.05,0.08,-0.01,22.83,1462.83,0.28,84944,-1.1059820000000000,36.9758876670000021,20230601,0
2023-08-01-15:39:41,275,-1.04,0.39,10.40,-0.00,0.07,-0.01,24.47,1464.47,0.03,84941,-1.1059820000000000,36.9758876670000021,20230601,0
2023-08-01-15:39:41,276,-0.76,0.75,10.65,-0.04,-0.06,-0.04,24.08,1464.08,0.00,84936,-1.1059716669999999,36.9758840000000006,12393700,0
2023-08-01-15:39:41,277,-0.82,0.85,10.76,-0.04,-0.01,-0.02,23.60,1463.60,0.01,84934,-1.1059716669999999,36.9758840000000006,12393700,0
2023-08-01-15:39:41,278,-1.16,0.80,10.83,-0.05,0.02,-0.01,23.60,1463.60,0.00,84935,-1.1059716669999999,36.9758840000000006,20230601,0
2023-08-01-15:39:42,279,-0.64,0.63,10.53,-0.01,0.09,-0.01,22.74,1462.74,0.00,84941,-1.1059716669999999,36.9758840000000006,20230601,0
2023-08-01-15:39:42,280,-0.83,0.87,10.85,0.02,-0.06,-0.02,23.12,1463.12,-0.01,84928,-1.1059716669999999,36.9758840000000006,20230601,0
2023-08-01-15:39:42,281,-1.18,0.67,10.80,-0.08,0.01,-0.03,23.02,1463.02,-0.02,84929,-1.1059716669999999,36.9758840000000006,20230601,0
2023-08-01-15:39:42,282,-1.38,0.67,10.81,-0.07,0.02,-0.03,24.47,1464.47,0.02,84942,-1.1059698330000001,36.9758851670000013,12393800,0
2023-08-01-15:39:42,283,-0.69,0.73,10.11,-0.06,-0.16,-0.04,22.74,1462.74,-0.00,84944,-1.1059698330000001,36.9758851670000013,12393800,0
2023-08-01-15:39:43,284,-1.37,0.56,10.82,-0.04,0.13,-0.01,24.37,1464.37,0.02,84926,-1.1059698330000001,36.9758851670000013,20230601,0
2023-08-01-15:39:43,285,-0.85,0.58,10.34,-0.04,-0.12,-0.02,23.89,1463.89,0.05,84930,-1.1059698330000001,36.9758851670000013,20230601,0
2023-08-01-15:39:43,286,-1.29,0.54,10.66,-0.05,-0.10,-0.04,25.43,1465.43,0.03,84928,-1.1059698330000001,36.9758851670000013,20230601,0
2023-08-01-15:39:43,287,-0.73,0.70,10.52,-0.04,0.09,-0.02,23.79,1463.79,-0.01,84931,-1.1059698330000001,36.9758851670000013,20230601,0
2023-08-01-15:39:43,288,-0.98,0.59,10.52,-0.00,0.15,-0.01,24.27,1464.27,0.01,84958,-1.1059738330000000,36.9758780000000016,12393900,0
2023-08-01-15:39:44,289,-0.60,0.72,10.86,-0.07,-0.08,-0.03,25.04,1465.04,0.02,84924,-1.1059738330000000,36.9758780000000016,20230601,0
2023-08-01-15:39:44,290,-0.93,0.70,10.87,-0.09,-0.05,-0.04,23.79,1463.79,-0.00,84947,-1.1059738330000000,36.9758780000000016,20230601,0
2023-08-01-15:39:44,291,-1.20,0.78,10.42,-0.03,0.09,-0.01,23.99,1463.99,0.04,84941,-1.1059738330000000,36.9758780000000016,20230601,0
2023-08-01-15:39:44,292,-1.19,0.67,10.64,-0.07,-0.00,-0.02,23.51,1463.51,-0.01,84942,-1.1059738330000000,36.9758780000000016,20230601,0
2023-08-01-15:39:44,293,-0.48,0.70,10.51,-0.05,-0.06,-0.03,21.49,1461.49,0.01,84953,-1.1059738330000000,36.9758780000000016,20230601,0
2023-08-01-15:39:44,294,-0.56,0.52,10.14,-0.04,-0.04,-0.01,24.66,1464.66,0.01,84933,-1.1059753329999999,36.9758743330000001,12394000,0
2023-08-01-15:39:45,295,-1.05,0.64,10.76,-0.03,0.01,-0.02,23.41,1463.41,0.01,84942,-1.1059753329999999,36.9758743330000001,12394000,0
2023-08-01-15:39:45,296,-0.68,0.89,10.50,-0.03,0.08,-0.02,22.54,1462.54,0.00,84934,-1.1059753329999999,36.9758743330000001,20230601,0
2023-08-01-15:39:45,297,-1.26,0.69,11.16,-0.06,-0.02,-0.02,23.41,1463.41,-0.00,84940,-1.1059753329999999,36.9758743330000001,20230601,0
2023-08-01-15:39:45,298,-0.53,0.60,10.11,-0.12,0.02,-0.04,23.70,1463.70,-0.00,84953,-1.1059753329999999,36.9758743330000001,20230601,0
2023-08-01-15:39:45,299,-0.70,0.76,10.61,-0.07,-0.04,-0.13,23.22,1463.22,0.00,84938,-1.1059706670000000,36.9758746669999994,12394100,0
2023-08-01-15:39:46,300,-0.44,0.74,10.63,-0.04,-0.02,-0.02,24.75,1464.75,0.02,84932,-1.1059706670000000,36.9758746669999994,12394100,0
2023-08-01-15:39:46,301,-1.17,0.75,10.62,0.02,-0.10,-0.00,25.52,1465.52,48.07,84931,-1.1059706670000000,36.9758746669999994,20230601,0
2023-08-01-15:39:46,302,-0.85,0.79,10.45,-0.08,0.12,-0.01,24.85,1464.85,-0.01,84932,-1.1059706670000000,36.9758746669999994,20230601,0
2023-08-01-15:39:46,303,-0.75,0.89,10.75,-0.06,-0.02,-0.05,23.99,1463.99,0.01,84920,-1.1059706670000000,36.9758746669999994,20230601,0
2023-08-01-15:39:46,304,-1.80,1.06,21.07,0.01,-0.03,-0.01,25.23,1465.23,-0.00,84926,-1.1059706670000000,36.9758746669999994,20230601,0
2023-08-01-15:39:46,305,-1.33,0.65,10.46,0.00,0.09,-0.02,23.70,1463.70,-0.02,84925,-1.1059623329999999,36.9758686670000003,12394200,0
2023-08-01-15:39:47,306,-1.12,0.77,10.83,-0.02,0.12,-0.02,23.79,1463.79,-0.02,84922,-1.1059623329999999,36.9758686670000003,12394200,0
2023-08-01-15:39:47,307,-0.94,1.07,11.33,-0.05,-0.05,-0.02,24.95,1464.95,0.01,84924,-1.1059623329999999,36.9758686670000003,20230601,0
2023-08-01-15:39:47,308,-0.92,0.96,11.50,-0.12,0.06,-0.02,24.37,1464.37,-0.01,84922,-1.1059623329999999,36.9758686670000003,20230601,0
2023-08-01-15:39:47,309,-0.45,0.90,11.16,-0.03,-0.07,-0.02,24.08,1464.08,-0.00,84933,-1.1059623329999999,36.9758686670000003,20230601,0
2023-08-01-15:39:47,310,-0.68,0.83,11.15,-0.01,-0.03,-0.02,25.04,1465.04,0.01,84929,-1.1059606670000000,36.9758688329999998,12394300,0
2023-08-01-15:39:48,311,-1.08,0.75,11.88,-0.02,-0.02,-0.04,25.33,1465.33,0.00,84921,-1.1059606670000000,36.9758688329999998,12394300,0
2023-08-01-15:39:48,312,-1.47,0.81,11.61,-0.08,-0.08,-0.03,24.75,1464.75,-0.01,84921,-1.1059606670000000,36.9758688329999998,20230601,0
2023-08-01-15:39:48,313,-1.13,0.77,12.18,-0.06,0.13,-0.03,26.58,1466.58,0.01,84912,-1.1059606670000000,36.9758688329999998,20230601,0
2023-08-01-15:39:48,314,-0.95,0.92,11.91,0.03,-0.05,-0.01,26.67,1466.67,0.00,84894,-1.1059606670000000,36.9758688329999998,20230601,0
2023-08-01-15:39:48,315,-0.96,0.86,11.89,-0.04,0.08,-0.00,26.96,1466.96,-0.00,84901,-1.1059606670000000,36.9758688329999998,20230601,0
2023-08-01-15:39:48,316,-1.06,0.51,11.18,-0.05,-0.03,-0.03,27.92,1467.92,0.01,84900,-1.1059623329999999,36.9758695000000017,12394400,0
2023-08-01-15:39:49,317,-1.09,0.75,11.37,-0.14,0.02,-0.04,27.35,1467.35,-0.01,84901,-1.1059623329999999,36.9758695000000017,12394400,0
2023-08-01-15:39:49,318,-1.04,0.92,11.63,-0.02,-0.01,-0.05,26.58,1466.58,-0.00,84901,-1.1059623329999999,36.9758695000000017,20230601,0
2023-08-01-15:39:49,319,-0.85,0.69,10.55,-0.03,0.00,-0.04,26.58,1466.58,-0.01,84903,-1.1059623329999999,36.9758695000000017,20230601,0
2023-08-01-15:39:49,320,-0.91,0.85,11.15,-0.06,0.03,-0.03,27.25,1467.25,-0.00,84899,-1.1059623329999999,36.9758695000000017,20230601,0
2023-08-01-15:39:49,321,-0.83,0.71,10.42,-0.06,-0.01,-0.03,27.64,1467.64,-0.01,84897,-1.1059623329999999,36.9758695000000017,20230601,0
2023-08-01-15:39:49,322,-1.16,0.72,10.66,-0.02,0.01,-0.01,27.64,1467.64,0.00,84898,-1.1059654999999999,36.9758714999999967,12394500,0
2023-08-01-15:39:50,323,-1.09,0.65,10.65,-0.08,0.01,-0.02,27.73,1467.73,0.02,84894,-1.1059654999999999,36.9758714999999967,20230601,0
2023-08-01-15:39:50,324,-0.76,0.94,10.87,-0.05,0.00,-0.04,28.50,1468.50,0.00,84892,-1.1059654999999999,36.9758714999999967,20230601,0
2023-08-01-15:39:50,325,-0.76,0.62,10.63,-0.03,0.01,-0.04,28.40,1468.40,-0.00,84881,-1.1059654999999999,36.9758714999999967,20230601,0
2023-08-01-15:39:50,326,-1.02,0.81,10.63,-0.06,-0.05,-0.01,29.94,1469.94,0.02,84878,-1.1059654999999999,36.9758714999999967,20230601,0
2023-08-01-15:39:50,327,-0.66,0.89,10.65,-0.04,-0.01,-0.03,29.85,1469.85,0.00,84877,-1.1059660000000000,36.9758716669999998,12394600,0
2023-08-01-15:39:51,328,-1.15,0.53,10.66,-0.03,-0.00,-0.03,30.90,1470.90,0.01,84865,-1.1059660000000000,36.9758716669999998,12394600,0
2023-08-01-15:39:51,329,-0.90,0.80,11.09,-0.06,0.00,-0.04,30.81,1470.81,-0.01,84855,-1.1059660000000000,36.9758716669999998,20230601,0
2023-08-01-15:39:51,330,-0.84,0.84,11.09,-0.06,0.01,-0.03,30.52,1470.52,-0.02,84851,-1.1059660000000000,36.9758716669999998,20230601,0
2023-08-01-15:39:51,331,-0.78,0.87,10.71,-0.03,-0.04,-0.02,31.29,1471.29,0.00,84853,-1.1059660000000000,36.9758716669999998,20230601,0
2023-08-01-15:39:51,332,-0.94,1.04,10.96,0.00,0.10,-0.01,32.15,1472.15,0.01,84852,-1.1059661670000001,36.9758763330000022,12394700,0
2023-08-01-15:39:51,333,-0.95,0.78,10.93,-0.01,-0.05,-0.02,32.34,1472.34,0.01,84845,-1.1059661670000001,36.9758763330000022,12394700,0
2023-08-01-15:39:52,334,-0.83,0.69,11.47,-0.08,0.11,-0.02,32.44,1472.44,-0.00,84845,-1.1059661670000001,36.9758763330000022,20230601,0
2023-08-01-15:39:52,335,-0.46,0.97,11.11,-0.02,-0.10,-0.02,33.21,1473.21,0.07,84840,-1.1059661670000001,36.9758763330000022,20230601,0
2023-08-01-15:39:52,336,-1.26,0.70,10.59,0.01,0.10,-0.00,33.02,1473.02,0.00,84843,-1.1059661670000001,36.9758763330000022,20230601,0
2023-08-01-15:39:52,337,-0.85,0.64,11.05,-0.06,0.17,-0.01,33.21,1473.21,0.00,84835,-1.1059661670000001,36.9758763330000022,20230601,0
2023-08-01-15:39:52,338,-0.43,0.79,11.06,-0.06,-0.14,-0.02,33.59,1473.59,0.01,84828,-1.1059654999999999,36.9758763330000022,12394800,0
2023-08-01-15:39:53,339,-1.19,0.61,10.67,-0.09,-0.07,-0.04,34.07,1474.07,0.00,84824,-1.1059654999999999,36.9758763330000022,12394800,0
2023-08-01-15:39:53,340,-0.88,0.74,10.92,-0.10,0.13,-0.03,35.04,1475.04,0.01,84813,-1.1059654999999999,36.9758763330000022,20230601,0
2023-08-01-15:39:53,341,-0.96,0.80,10.19,-0.05,0.04,-0.02,34.56,1474.56,-0.01,84818,-1.1059654999999999,36.9758763330000022,20230601,0
2023-08-01-15:39:53,342,-0.50,0.83,10.81,0.01,-0.12,-0.03,35.13,1475.13,0.00,84814,-1.1059654999999999,36.9758763330000022,20230601,0
2023-08-01-15:39:53,343,-0.99,0.74,10.49,-0.05,-0.09,-0.03,36.09,1476.09,0.00,84811,-1.1059713330000001,36.9758745000000033,12394900,0
2023-08-01-15:39:53,344,-1.22,0.72,10.42,-0.06,0.05,-0.03,36.00,1476.00,0.08,84805,-1.1059713330000001,36.9758745000000033,12394900,0
2023-08-01-15:39:54,345,-0.88,0.78,10.34,0.01,0.11,-0.02,35.81,1475.81,0.00,84808,-1.1059713330000001,36.9758745000000033,20230601,0
2023-08-01-15:39:54,346,-0.61,0.62,10.83,-0.06,-0.03,-0.04,36.57,1476.57,0.00,84803,-1.1059713330000001,36.9758745000000033,20230601,0
2023-08-01-15:39:54,347,-0.91,0.73,10.22,-0.11,0.00,-0.04,37.25,1477.25,0.01,84793,-1.1059713330000001,36.9758745000000033,20230601,0
2023-08-01-15:39:54,348,-1.05,0.80,10.41,-0.02,0.05,-0.03,38.21,1478.21,0.02,84789,-1.1059713330000001,36.9758745000000033,20230601,0
2023-08-01-15:39:54,349,-0.89,0.70,10.44,-0.02,0.06,-0.02,38.50,1478.50,-0.00,84782,-1.1059671670000000,36.9758723329999981,12395000,0
2023-08-01-15:39:55,350,-0.94,0.71,10.63,-0.05,0.02,-0.02,38.98,1478.98,0.01,84773,-1.1059671670000000,36.9758723329999981,12395000,0
2023-08-01-15:39:55,351,-0.85,0.86,10.61,-0.00,0.00,-0.01,38.79,1478.79,0.00,84774,-1.1059671670000000,36.9758723329999981,20230601,0
2023-08-01-15:39:55,352,-0.86,0.62,10.77,-0.03,-0.03,-0.04,39.36,1479.36,0.49,84777,-1.1059671670000000,36.9758723329999981,20230601,0
2023-08-01-15:39:55,353,-1.04,0.56,10.37,-0.14,0.03,-0.03,39.84,1479.84,0.01,84766,-1.1059671670000000,36.9758723329999981,20230601,0
2023-08-01-15:39:55,354,-0.78,0.93,10.78,-0.04,0.02,-0.02,40.71,1480.71,0.01,84760,-1.1059671670000000,36.9758723329999981,20230601,0
2023-08-01-15:39:55,355,-0.81,0.96,10.84,-0.01,0.07,-0.01,40.81,1480.81,0.00,84757,-1.1059695000000000,36.9758696669999978,12395100,0
2023-08-01-15:39:56,356,-0.93,0.79,10.95,0.01,0.04,-0.01,41.48,1481.48,0.01,84756,-1.1059695000000000,36.9758696669999978,20230601,0
2023-08-01-15:39:56,357,-0.73,0.92,11.14,-0.06,0.01,-0.01,41.58,1481.58,0.00,84749,-1.1059695000000000,36.9758696669999978,20230601,0
2023-08-01-15:39:56,358,-0.77,0.93,10.99,-0.09,-0.03,-0.01,42.54,1482.54,51.16,84746,-1.1059695000000000,36.9758696669999978,20230601,0
2023-08-01-15:39:56,359,-1.09,0.61,10.99,-0.04,-0.03,-0.02,42.54,1482.54,-0.01,84738,-1.1059695000000000,36.9758696669999978,20230601,0
2023-08-01-15:39:56,360,-0.88,0.79,10.69,-0.03,0.03,-0.03,43.40,1483.40,0.01,84727,-1.1059741670000001,36.9758660000000035,12395200,0
2023-08-01-15:39:57,361,-0.90,0.53,10.67,-0.08,-0.00,-0.04,43.89,1483.89,0.01,84728,-1.1059741670000001,36.9758660000000035,12395200,0
2023-08-01-15:39:57,362,-1.02,0.84,10.45,-0.08,-0.07,-0.04,43.69,1483.69,0.00,84726,-1.1059741670000001,36.9758660000000035,20230601,0
2023-08-01-15:39:57,363,-0.66,0.75,10.99,-0.04,-0.03,-0.03,44.46,1484.46,0.52,84719,-1.1059741670000001,36.9758660000000035,20230601,0
2023-08-01-15:39:57,364,-0.87,0.96,10.59,-0.03,0.02,-0.04,44.37,1484.37,-0.00,84718,-1.1059741670000001,36.9758660000000035,20230601,0
2023-08-01-15:39:57,365,-0.86,0.76,10.85,-0.03,0.11,-0.02,44.46,1484.46,-0.01,84717,-1.1059741670000001,36.9758660000000035,20230601,0
2023-08-01-15:39:58,366,-0.79,0.68,10.11,-0.04,0.06,-0.03,45.52,1485.52,-0.00,84711,-1.1059701669999999,36.9758613329999974,12395300,0
2023-08-01-15:39:58,367,-0.74,0.87,10.19,-0.07,0.02,-0.03,45.91,1485.91,0.00,84704,-1.1059701669999999,36.9758613329999974,12395300,0
2023-08-01-15:39:58,368,-0.61,0.91,10.11,-0.10,0.02,-0.04,46.39,1486.39,0.01,84706,-1.1059701669999999,36.9758613329999974,20230601,0
2023-08-01-15:39:58,369,-0.73,0.82,10.43,0.00,0.01,-0.02,46.68,1486.68,0.21,84696,-1.1059701669999999,36.9758613329999974,20230601,0
2023-08-01-15:39:58,370,-0.85,0.84,10.23,0.03,0.00,-0.00,47.83,1487.83,86.70,84689,-1.1059701669999999,36.9758613329999974,20230601,0
2023-08-01-15:39:58,371,-0.91,0.56,10.53,-0.05,0.02,-0.02,47.93,1487.93,-0.00,84685,-1.1059701669999999,36.9758613329999974,20230601,0
2023-08-01-15:39:59,372,-1.20,0.86,10.77,-0.11,-0.01,-0.03,48.89,1488.89,0.01,84678,-1.1059635000000001,36.9758583329999979,12395400,0
2023-08-01-15:39:59,373,-0.61,1.09,11.37,-0.06,0.01,-0.04,49.66,1489.66,0.01,84671,-1.1059635000000001,36.9758583329999979,20230601,0
2023-08-01-15:39:59,374,-1.96,2.13,22.73,0.01,-0.00,-0.00,48.80,1488.80,-0.00,84677,-1.1059635000000001,36.9758583329999979,20230601,0
2023-08-01-15:39:59,375,-1.11,0.96,10.83,0.03,0.10,0.01,50.05,1490.05,0.00,84673,-1.1059635000000001,36.9758583329999979,20230601,0
2023-08-01-15:39:59,376,-0.68,0.54,10.97,-0.01,-0.02,-0.02,50.62,1490.62,0.25,84667,-1.1059635000000001,36.9758583329999979,20230601,0
2023-08-01-15:39:59,377,-0.91,0.93,11.37,-0.14,-0.02,-0.05,50.82,1490.82,0.00,84654,-1.1059578329999999,36.9758536670000026,12395500,0
2023-08-01-15:40:00,378,-0.69,1.07,11.19,0.00,-0.05,-0.02,51.30,1491.30,0.00,84647,-1.1059578329999999,36.9758536670000026,20230601,0
2023-08-01-15:40:00,379,-0.87,0.90,10.70,0.03,-0.06,-0.00,52.36,1492.36,0.01,84648,-1.1059578329999999,36.9758536670000026,20230601,0
2023-08-01-15:40:00,380,-0.82,0.97,11.03,-0.04,0.00,-0.02,52.65,1492.65,0.00,84638,-1.1059578329999999,36.9758536670000026,20230601,0
2023-08-01-15:40:00,381,-0.69,0.85,10.75,-0.03,0.06,-0.02,52.65,1492.65,0.01,84635,-1.1059578329999999,36.9758536670000026,20230601,0
2023-08-01-15:40:00,382,-0.65,0.74,11.03,-0.07,0.01,-0.04,53.22,1493.22,0.00,84631,-1.1059576670000000,36.9758518330000001,12395600,0
2023-08-01-15:40:00,383,-0.67,0.90,10.82,-0.10,-0.01,-0.02,53.42,1493.42,-0.00,84624,-1.1059576670000000,36.9758518330000001,12395600,0
2023-08-01-15:40:01,384,-0.59,0.84,11.00,-0.07,-0.01,-0.03,53.61,1493.61,0.00,84620,-1.1059576670000000,36.9758518330000001,20230601,0
2023-08-01-15:40:01,385,-1.00,0.92,10.64,-0.03,0.05,-0.03,53.61,1493.61,-0.01,84620,-1.1059576670000000,36.9758518330000001,20230601,0
2023-08-01-15:40:01,386,-0.89,0.67,10.75,-0.01,-0.01,-0.01,54.09,1494.09,-0.01,84610,-1.1059576670000000,36.9758518330000001,20230601,0
2023-08-01-15:40:01,387,-0.85,0.73,10.75,-0.05,0.04,-0.01,55.44,1495.44,-0.00,84610,-1.1059576670000000,36.9758518330000001,20230601,0
2023-08-01-15:40:01,388,-0.47,0.85,10.88,-0.08,-0.03,-0.01,56.31,1496.31,92.08,84605,-1.1059553330000000,36.9758498329999981,12395700,0
2023-08-01-15:40:02,389,-1.03,0.85,10.65,-0.02,-0.03,-0.00,55.63,1495.63,-0.00,84600,-1.1059553330000000,36.9758498329999981,20230601,0
2023-08-01-15:40:02,390,-1.04,0.73,10.38,0.01,0.01,-0.01,56.69,1496.69,-0.01,84596,-1.1059553330000000,36.9758498329999981,20230601,0
2023-08-01-15:40:02,391,-0.60,0.87,10.66,0.02,0.05,-0.03,57.75,1497.75,0.29,84591,-1.1059553330000000,36.9758498329999981,20230601,0
